SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,DebtRatio,NumberOfDependents,TotalLate,TotalCreditLines,MonthlyIncome_log
1,1.079946702,38,0.463534019,2.0,3,5,7.622174594817622
0,0.130369159,36,0.173266675,2.0,0,9,8.936035096566041
0,0.666256864,31,0.205264912,0.0,0,3,8.006700845440367
0,0.229897509,41,1.667474258,0.0,0,9,7.409136443920128
0,0.007753325,75,11.0,0.0,0,6,8.594339400592892
0,0.138008012,50,0.105452606,1.0,0,4,8.922791623969637
0,0.086901272,75,0.480611688,0.0,0,20,8.61122983334262
0,0.74712216,54,0.94174059,0.0,0,14,8.335911094196945
0,0.489001048,82,0.581408141,0.0,0,5,7.505492274737424
0,0.939255062,66,0.418103448,0.0,1,8,8.337109129562474
0,0.9999999,43,0.545292621,2.0,1,4,8.276394704863307
0,1.007459133,30,0.198080118,0.0,4,6,8.597297435657898
0,0.134865135,48,0.001142531,1.0,0,1,8.160803920954665
0,0.049442918,84,0.00939812,1.0,0,4,8.517393171418904
0,0.283226051,63,0.940020683,0.0,0,12,7.972810784121404
1,0.917445797,48,0.386426096,1.0,1,11,9.032289682032873
0,0.590870572,46,0.286823936,0.0,0,5,8.153637486385282
0,0.802853955,45,0.754177975,2.0,6,17,8.853808274977197
0,0.323580608,59,0.379249056,1.0,1,10,8.412054873292933
0,0.075572177,69,0.415379022,0.0,0,7,8.612685172875459
0,0.903177677,76,0.372604566,0.0,1,9,8.699681400989514
0,0.115185076,49,0.315228257,0.0,2,10,8.006700845440367
0,0.837263383,46,0.433094484,0.0,1,10,8.699681400989514
0,0.127280897,43,0.373879444,0.0,0,19,8.774931387494947
0,0.0,37,0.105103396,0.0,0,8,8.569975376855206
0,0.804391218,37,110.0,0.0,0,2,8.594339400592892
0,0.046892724,36,0.223856502,1.0,0,12,8.62604759632832
0,0.076017868,42,0.388522296,0.0,0,9,8.517393171418904
0,0.444950507,50,0.734053189,3.0,0,10,8.517393171418904
0,0.0,68,931.0,0.0,0,5,8.594339400592892
0,0.130773845,51,31.0,0.0,0,1,8.594339400592892
1,0.9999999,26,0.487926728,0.0,2,4,7.0909098220799835
0,0.971054445,31,0.435564436,0.0,1,3,6.90875477931522
1,0.9999999,40,401.0,0.0,3,1,8.594339400592892
0,0.625477836,75,0.395636951,0.0,2,13,8.21959545417708
0,0.023289253,57,0.009278515,0.0,0,5,8.740496729931813
0,0.01599966,76,0.005279578,0.0,0,3,8.334951631422454
0,0.799951518,48,0.355513975,1.0,2,12,9.053803514155955
0,0.0,51,473.0,3.0,0,7,0.0
0,0.9999999,56,618.0,2.0,5,4,8.594339400592892
0,0.007230668,66,0.139817629,0.0,0,10,8.740496729931813
0,0.138531842,70,0.030067758,0.0,0,7,8.865593998902725
0,0.406755979,53,0.310344828,1.0,0,9,8.655562860681009
0,0.324054076,34,0.291068082,0.0,0,4,7.3783837129967145
0,0.030389555,56,0.036296686,0.0,0,9,7.550135342488429
0,0.035696899,48,0.603199289,2.0,0,21,8.412054873292933
0,0.9999999,30,36.0,0.0,1,1,8.594339400592892
0,0.039835521,35,0.099063771,2.0,0,14,9.923339198238729
1,0.830755721,52,0.743262546,3.0,0,22,9.259225769705994
0,0.045385726,44,0.21541502,2.0,0,9,8.624431942085836
0,0.071879113,52,0.392720737,4.0,0,6,8.400884069015854
0,0.118192098,42,0.197518382,3.0,0,12,9.294681520409934
0,0.092095315,70,0.281674738,1.0,0,10,8.764209507142004
0,0.006929377,54,0.305969403,0.0,0,20,9.210440366976517
0,0.222793591,51,0.708822794,2.0,0,20,8.294299608857235
0,0.17362842,59,0.190161968,2.0,0,9,8.517393171418904
0,0.0,36,2.487929773,0.0,1,12,8.31898612539206
0,0.002814745,45,0.11387089,0.0,0,10,9.0280988119824
0,0.00428551,43,0.029294274,0.0,0,2,6.621405651764134
0,0.021666185,80,0.902560899,0.0,0,8,7.3783837129967145
0,0.020481301,49,0.148685502,1.0,0,8,9.123365357961776
0,0.012032055,85,0.002491137,0.0,0,9,9.253112463820052
0,0.078225373,38,0.245275472,4.0,0,11,9.210440366976517
0,0.723356387,47,0.250190197,1.0,1,13,9.127067452782361
0,0.011506031,76,27.0,0.0,0,4,8.594339400592892
0,0.506904108,62,0.490151299,0.0,0,13,8.854522203757432
0,0.976404719,39,0.236906077,3.0,1,4,8.417372856134026
0,0.067105389,58,0.232353135,1.0,0,9,9.62911649414402
0,0.14823764,67,0.4021,0.0,0,20,9.210340371976184
0,0.0,62,0.0,0.0,0,3,8.160518247477505
0,0.499186569,52,0.41030467,1.0,0,13,9.04793908261736
0,0.013523552,72,22.0,0.0,0,4,8.594339400592892
0,0.074336248,76,0.687347932,0.0,0,11,8.098034756176071
0,0.321767823,35,0.718414834,1.0,0,8,8.612685172875459
0,0.992308876,47,0.363526204,1.0,0,6,8.101980731853192
0,0.188927481,49,0.820627803,0.0,0,6,7.353081920515432
0,0.095452274,26,0.005780347,0.0,0,2,6.762729506931879
0,0.800597706,29,0.562243776,0.0,0,8,9.210440366976517
0,0.92134259,45,0.300258654,2.0,5,10,9.807582195649056
0,0.485002174,31,0.098760496,0.0,0,6,7.824445930877619
0,0.060704097,40,0.063095629,4.0,0,6,9.119211438565081
0,0.165728683,59,0.375497871,0.0,0,21,8.893023494394711
0,0.980566352,58,0.140822785,0.0,6,5,8.933796043934858
0,0.743170386,56,0.32838619,1.0,0,8,8.764209507142004
0,0.126534814,77,77.0,0.0,0,3,8.594339400592892
0,0.137590661,26,0.016283853,0.0,0,3,8.671458150427666
0,0.256401491,39,0.256957328,2.0,0,5,8.081475040137052
0,0.055588882,47,0.185328185,1.0,0,6,9.245707515813473
1,0.689748997,38,0.650817884,0.0,3,15,8.430545384690566
0,0.023944815,51,0.211193966,3.0,0,8,9.364519622823858
1,0.650820665,68,0.579335108,0.0,0,10,9.689861069913759
0,0.078068291,60,0.007071042,0.0,0,4,9.11063052782717
0,0.00367629,57,0.413234776,0.0,0,11,7.951911381854188
1,1.305867665,42,0.226564713,3.0,3,4,8.169336395928386
0,0.001408407,50,0.417419537,0.0,0,25,8.865593998902725
0,0.181085091,31,0.165111407,1.0,0,4,8.566173813637858
0,0.282494112,54,0.405708282,0.0,1,22,8.650149418664864
0,0.188958286,41,0.345700955,1.0,0,7,8.412054873292933
0,0.230475317,72,0.263295192,1.0,1,24,9.733114329258015
0,0.086525521,46,0.304655765,1.0,0,10,9.169622538697624
0,0.260143984,50,0.387966435,0.0,1,11,8.630700432209832
1,0.718637035,65,0.334073992,1.0,4,13,9.105090961257085
0,0.273246679,44,0.243311187,0.0,0,8,8.624970783589669
0,0.0,68,0.433638444,0.0,0,2,6.773080375655535
0,0.9999999,32,0.0,4.0,1,0,7.558516743045645
0,0.0,63,0.154747167,0.0,0,19,9.259225769705994
0,0.0,60,0.378088844,3.0,0,12,8.853808274977197
0,0.077776207,51,0.426373934,3.0,0,11,8.875007486048396
0,0.031717266,63,0.465589068,1.0,2,23,8.699681400989514
0,0.323573283,53,0.220889094,1.0,0,7,8.77971129020447
0,0.0,52,0.0,0.0,0,4,7.51425465281641
0,0.080990553,47,0.662674651,2.0,0,9,6.2166061010848646
0,0.529427823,68,0.729383644,1.0,0,16,8.675392806089782
0,0.564775945,69,0.491413474,1.0,0,15,9.114269903225448
0,0.069017566,40,0.476265511,2.0,0,9,8.532475814947395
0,0.0,32,0.215850175,0.0,1,5,9.153875834995056
0,0.31177757,40,0.212598425,0.0,0,2,7.616775808698373
0,0.088324817,38,0.658222785,0.0,0,18,9.61587214452889
0,0.090952418,77,0.116511548,1.0,0,13,7.972810784121404
0,0.296445154,42,0.755422243,0.0,0,16,7.681099001536359
0,0.023526592,89,20.0,0.0,0,4,8.594339400592892
0,0.092731788,63,166.0,0.0,0,4,8.594339400592892
1,0.0,28,0.561998766,0.0,0,8,7.390798521735676
0,0.353807879,81,0.433478595,0.0,0,20,8.268988209506656
0,0.488853459,44,0.504139392,2.0,0,10,9.248406572782638
0,0.831816147,33,0.044521461,0.0,0,5,8.229777750081887
0,0.9999999,43,0.552282158,1.0,0,9,7.787382026484701
0,0.122611867,56,0.311084975,0.0,1,6,8.131824785007195
0,0.234679009,63,0.326837574,1.0,0,9,9.959016862328609
0,0.899091417,37,0.48703801,1.0,0,18,9.342946336524205
0,0.016155373,69,0.100561851,0.0,0,7,9.259225769705994
0,0.350010484,49,1.469265367,2.0,0,12,7.601402334583733
0,0.500065443,54,0.560609222,0.0,0,9,9.168058979719577
0,0.039550136,59,0.290812368,0.0,0,8,9.107532151994501
0,0.012499534,41,0.371295966,2.0,1,7,7.937731775260109
0,0.000769172,59,4.340599455,0.0,1,17,7.00397413672268
1,0.557177122,42,0.48321131,2.0,0,17,8.977398978181862
0,0.19594065,48,1.676529388,0.0,0,10,7.824445930877619
0,0.368004594,41,0.320072129,2.0,0,7,9.090768236835338
0,0.266262985,57,0.115109969,0.0,1,5,8.160803920954665
0,0.290873058,78,0.132376867,1.0,0,17,8.818926087090677
1,0.194069976,57,0.176621571,3.0,0,18,9.83633227734872
0,0.996806857,52,0.612567541,1.0,1,13,8.516593011344206
0,0.035421861,77,0.233629066,0.0,0,15,8.867990898182093
0,0.9999999,78,38.0,0.0,0,2,8.594339400592892
0,0.010639574,84,0.003197807,0.0,0,3,7.691200097522863
0,0.538606765,57,0.145332855,1.0,0,6,9.032050676295599
1,0.118334533,59,0.2011997,3.0,1,9,8.294299608857235
0,0.255744256,27,0.51974013,0.0,0,2,7.601402334583733
0,0.25801855,51,0.131490935,0.0,0,2,8.644882552557126
0,0.0,58,0.240783948,3.0,0,13,9.61587214452889
0,0.9999999,58,0.0,0.0,1,0,8.756525002926972
0,0.0,59,0.593200716,0.0,0,8,9.15915233520675
0,0.464203233,66,0.619228336,0.0,0,21,7.365812837209472
0,0.992010652,48,0.098180364,3.0,0,3,8.517393171418904
0,0.0,23,0.0,0.0,0,2,6.759255270663693
0,0.013330162,77,0.161587119,0.0,0,15,8.154212694914229
1,0.520417391,81,1.535916824,0.0,3,17,6.964135612418245
0,0.015222826,59,0.003835672,0.0,0,11,9.20099685697303
0,0.015407027,51,0.388074722,2.0,0,16,9.67401149314871
0,0.044685233,44,0.396400554,0.0,0,14,8.374246182096304
0,0.079097494,83,37.0,0.0,0,4,8.594339400592892
0,0.004145024,70,0.001919846,0.0,0,8,8.334951631422454
0,0.0,33,0.246701319,2.0,0,5,7.824445930877619
0,0.028691204,80,0.063574486,0.0,0,6,9.564582358673212
0,0.459414319,47,0.481123944,2.0,0,13,8.665785595466064
0,0.199614504,27,0.06433495,0.0,0,6,8.27308133366583
0,0.006214064,46,0.214078592,2.0,0,11,9.210440366976517
0,0.355629612,55,0.249791319,1.0,2,8,9.16785032035523
0,0.081272518,54,0.322815534,2.0,1,13,9.388319179336001
0,0.007675401,53,0.004928806,0.0,0,9,8.20303024171486
0,0.131286871,86,0.019490255,0.0,0,2,7.601402334583733
0,0.021895553,33,5.959360426,0.0,0,11,7.313886831633462
0,0.9999999,36,0.966813275,0.0,0,8,7.824445930877619
0,0.185962807,30,1.758967001,0.0,0,4,6.546785410760524
0,0.029499017,47,0.137937285,3.0,1,3,8.61558951327243
0,0.116672083,68,0.02044094,0.0,0,1,8.831857935197906
0,0.157180582,46,0.421631531,3.0,0,14,9.392745258631441
0,0.007959102,57,0.040493251,1.0,0,11,8.699681400989514
0,0.696108658,63,0.321607132,0.0,3,11,9.717218213494077
0,0.41328408,59,0.523981356,0.0,0,12,8.802522498284421
0,0.9999999,36,0.166989539,0.0,0,2,7.855932199718614
0,0.019518146,53,0.486982115,0.0,0,9,8.393216011596527
1,0.9999999,37,0.195120325,2.0,0,6,9.61587214452889
0,0.116959836,36,0.291953093,0.0,0,12,8.506334448081361
0,0.022917864,70,0.019417476,0.0,0,7,7.467942332285852
0,0.19279036,63,0.003965381,0.0,0,1,10.275085591132715
1,0.9999999,48,0.255372314,4.0,4,3,7.601402334583733
0,0.538019018,60,0.489040585,2.0,1,12,9.839002363309719
0,0.026666343,61,0.217435071,0.0,0,10,9.60918360377546
0,0.9999999,46,2.438818565,1.0,4,6,8.603554357064281
0,0.145091105,57,0.366680236,0.0,0,20,9.192787212728593
0,0.148584399,48,0.364939177,3.0,0,10,8.699681400989514
0,1.119601329,40,360.0,0.0,2,2,8.594339400592892
0,0.022842414,36,0.711119459,2.0,0,14,8.579980179515003
0,0.063329111,32,396.0,0.0,0,3,8.594339400592892
0,0.017200696,70,0.008721549,1.0,0,7,8.45553053102413
0,0.84229022,54,0.756276383,0.0,0,6,8.412054873292933
0,0.284321286,73,0.323767623,0.0,1,12,9.210440366976517
0,0.012520496,44,0.026277724,0.0,0,10,8.330381569349418
0,0.03072113,62,0.144648759,0.0,0,14,9.375939552625749
0,0.09509431,33,0.16350365,2.0,0,3,8.32117830749028
1,1.092202389,40,0.531131479,0.0,7,10,8.75273950944749
0,0.221416856,36,0.336376679,1.0,0,8,8.944680683558895
0,0.46674356,40,0.02184415,2.0,0,6,8.46821300919452
0,0.621251085,86,0.249392944,0.0,1,11,8.853808274977197
0,0.051244354,70,0.212578742,0.0,0,12,9.210440366976517
0,0.0,41,0.288835507,2.0,0,8,9.07589427542326
0,0.1844727,56,0.376834382,4.0,0,11,7.553810852008231
0,0.9999999,83,23.0,0.0,0,6,8.594339400592892
0,0.821976515,46,0.559544021,2.0,0,6,8.3243363327069
1,0.565689736,47,0.881367639,2.0,0,14,8.66406026722579
0,0.115159804,71,0.152518657,1.0,0,9,8.769040810858803
0,0.036655105,49,0.489031488,2.0,0,12,8.81001204797317
0,0.628546432,39,0.449473684,2.0,0,5,7.955074273262696
0,0.752185885,30,0.219486967,0.0,0,6,8.483429561263428
0,0.357099148,62,1.776149234,0.0,0,12,7.313886831633462
0,0.962368022,34,0.536490059,0.0,2,11,9.071193240566025
0,0.00459135,41,0.008739076,0.0,0,6,6.68586094706836
1,1.001998002,23,0.134276562,0.0,1,7,8.228443883004033
0,0.005017086,70,0.203885344,0.0,0,13,9.259225769705994
0,0.136978413,40,0.073592641,3.0,0,9,9.210440366976517
0,0.009514575,67,4.0,0.0,0,7,8.594339400592892
0,0.009020154,53,0.401899525,2.0,0,8,8.294299608857235
0,0.714520445,57,0.388940956,1.0,0,12,8.071218539969863
0,0.29304818,44,0.653266332,0.0,0,6,8.183676582620658
0,0.059971196,69,8.882047181,1.0,0,19,7.824445930877619
0,0.242757243,24,0.008526188,0.0,0,2,6.710523109452428
0,0.393354105,55,0.45300254,1.0,0,17,9.825580063659602
0,0.047877713,48,0.195108184,2.0,0,6,8.57828829077605
0,0.028899684,72,310.0,0.0,0,5,8.594339400592892
0,0.797465996,30,0.21980638,2.0,0,7,8.748463629942055
0,0.108876976,48,0.360953187,0.0,0,16,9.020026965252676
0,0.169660679,43,0.270665953,0.0,5,5,8.630700432209832
0,0.231038456,55,0.043241773,0.0,0,7,8.902999661861218
0,0.34768068,73,0.43561705,3.0,2,9,8.407601514786142
0,0.287133231,55,0.087700981,1.0,0,17,8.47407690034261
0,0.127742636,77,0.371345736,0.0,0,17,8.328209491748732
0,0.021162463,81,0.218960864,0.0,0,20,7.994294986415977
0,0.006030789,81,0.00016284,0.0,0,5,8.722742874329398
0,0.038219521,44,0.045581767,1.0,0,16,7.824445930877619
0,0.04351424,67,18.0,0.0,0,1,8.594339400592892
0,0.847843978,50,0.259522695,0.0,0,6,9.276596167753247
0,0.9999999,40,0.275625643,0.0,1,4,8.671458150427666
0,0.9999999,41,144.0,0.0,3,1,8.594339400592892
0,0.974029347,57,0.236532811,2.0,4,9,8.314832179284556
0,0.0,31,0.067808398,0.0,0,5,9.35036314989601
0,0.179029852,50,0.559906682,1.0,0,21,8.699681400989514
0,0.006666296,34,221.0,0.0,0,8,8.594339400592892
0,0.01879812,44,0.360234252,0.0,0,5,8.853808274977197
0,0.001239975,57,0.30865092,0.0,0,14,8.839421607620602
0,0.29935829,51,0.134886511,3.0,0,9,9.210440366976517
0,0.099060891,26,0.088455772,0.0,0,5,7.601402334583733
0,0.301248658,32,0.41927743,0.0,0,12,8.922791623969637
0,0.0,73,0.09520476,0.0,0,11,8.65067458279072
0,0.40240208,29,0.080274247,0.0,0,7,8.853808274977197
0,0.001580594,69,1.0,0.0,0,3,8.594339400592892
0,0.757023538,45,0.137431284,0.0,0,4,7.601402334583733
0,0.001666551,69,0.0,0.0,0,1,7.949444420250626
0,0.066694949,43,0.233345272,1.0,2,9,8.627660644442209
0,0.003131497,67,4.0,0.0,0,7,8.594339400592892
0,0.370445687,47,0.015112764,3.0,0,5,8.366602832783736
0,0.790026247,40,0.579221908,0.0,0,8,8.434028950155469
1,0.429246744,60,1.50041632,0.0,3,16,7.0909098220799835
0,0.560434982,61,0.194565345,1.0,0,7,9.04793908261736
0,0.052460134,62,0.506281514,0.0,0,11,9.367429587218957
0,0.055556771,51,0.173893354,1.0,0,9,9.086249986745132
0,0.295480053,32,0.502677165,0.0,0,6,8.063062911326792
0,0.854414559,63,0.107142857,0.0,0,2,8.18423477409482
0,0.082494845,66,0.380270129,0.0,0,18,9.503084610020228
0,0.168289934,76,0.120208936,0.0,0,12,9.55867059537935
0,0.575044684,53,0.277153079,0.0,0,9,8.965206802770357
0,0.0,41,627.0,0.0,1,7,8.594339400592892
0,0.9999999,35,560.0,0.0,4,1,8.594339400592892
0,0.040687985,46,54.0,0.0,0,2,8.594339400592892
0,0.740876521,51,0.367522841,0.0,0,12,8.665785595466064
0,0.066762272,54,0.41813136,1.0,0,12,8.931551966694522
0,0.126025177,49,0.199436415,2.0,0,11,9.305741456739435
0,0.003423876,74,807.0,0.0,0,11,8.594339400592892
0,0.106986627,56,25.0,0.0,0,5,8.594339400592892
0,0.202528481,40,0.295950483,2.0,0,6,9.162409838218633
0,0.760454912,53,0.358021048,1.0,0,9,9.226902460275161
0,0.622963429,31,0.235642297,0.0,0,6,8.740496729931813
0,0.0,33,0.045718109,0.0,0,8,8.40827078419205
0,0.051564428,48,0.383894333,3.0,0,12,8.454040376410969
0,1.002194988,59,0.710144928,0.0,0,9,8.603554357064281
0,0.013239932,41,0.46293007,0.0,0,33,9.62911649414402
0,0.021951968,44,944.0,2.0,0,12,8.594339400592892
0,0.0,71,0.277755734,0.0,1,11,9.441531454869693
0,0.613430127,69,0.466875326,0.0,1,4,7.558516743045645
0,0.020715353,41,0.027136792,0.0,0,7,9.290444616217844
0,0.551412817,49,0.354765678,2.0,0,7,9.086363192156472
0,0.9999999,57,0.415823022,1.0,0,4,8.58185670474196
0,0.006624793,70,973.0,1.0,0,6,8.594339400592892
0,0.011925074,49,1.340460983,0.0,0,19,8.188966863648876
0,0.33976247,43,0.345067483,2.0,0,9,8.880029117468442
0,0.216646034,54,0.261828645,2.0,0,12,9.146761390333312
0,0.02406012,76,1.419720187,1.0,0,11,7.313886831633462
0,0.361859945,47,0.171544664,0.0,1,11,9.664659134301736
0,0.977022977,35,29.0,0.0,1,1,8.594339400592892
0,0.161527811,67,0.205431783,2.0,0,24,10.12667110305036
0,0.029613107,23,0.002143367,0.0,0,5,8.342601680684194
1,1.458471761,55,1.180455303,0.0,2,4,7.496097345175956
0,0.797326143,32,0.243482538,4.0,3,7,7.617267813628347
0,0.119640021,28,0.011129975,0.0,0,4,8.575650760987806
0,0.981023446,32,0.306117591,1.0,0,8,8.343077871169383
0,0.975405126,30,0.074683916,2.0,0,3,8.131824785007195
0,0.094530182,53,0.011086475,1.0,1,6,8.944680683558895
0,0.0,51,0.826970749,2.0,0,15,8.707978826622321
0,0.200769645,62,0.370538947,1.0,0,17,9.176473302464606
0,0.0,36,0.454343479,0.0,0,12,8.412054873292933
0,0.060162702,69,89.0,0.0,0,9,8.594339400592892
0,0.914095285,39,0.069008393,0.0,1,2,8.076204527239026
0,0.108730932,71,0.020057582,0.0,0,9,9.251482315307358
0,0.260829567,55,197.0,0.0,0,5,8.594339400592892
1,0.493459771,47,1.448357925,0.0,1,19,7.650168700845001
0,0.011816664,78,24.0,1.0,0,7,8.594339400592892
0,0.143765314,35,0.18445437,1.0,0,5,9.61587214452889
0,0.011116173,76,28.0,0.0,0,5,8.594339400592892
0,1.202797203,40,0.120280948,2.0,1,3,8.829665432675236
0,0.0,42,0.476469804,0.0,0,9,8.922791623969637
0,0.064122856,78,0.493835388,0.0,0,15,8.006700845440367
0,0.00434959,42,0.164285714,2.0,0,6,8.077136638538454
0,0.575910602,68,0.255379928,3.0,0,5,8.566173813637858
0,0.9999999,32,0.023992618,0.0,3,3,8.086717920303906
0,0.076863951,39,0.183308892,2.0,0,13,8.922791623969637
0,0.300591406,72,0.62805951,0.0,0,10,8.740496729931813
0,1.009948169,39,0.241647827,1.0,5,13,8.289288323000317
0,0.557857657,44,0.290935673,2.0,0,6,7.914252278742441
0,0.603396603,22,0.02247191,0.0,0,1,6.68586094706836
0,0.014862113,61,23.0,0.0,0,5,8.594339400592892
0,0.139997183,68,0.313634318,0.0,1,10,9.498072443178005
0,0.9999999,45,0.120625561,1.0,0,3,8.962007209588313
0,0.696265249,42,0.303688497,1.0,0,9,9.62251624577579
0,0.206699154,55,0.776049767,0.0,0,10,8.412054873292933
0,0.329161063,31,0.401506298,1.0,0,14,8.94910546953925
0,0.227200549,60,0.221763085,0.0,0,7,8.196987927258897
0,0.763150155,78,0.429740047,0.0,3,13,8.612685172875459
0,0.005358288,61,335.0,0.0,0,6,8.594339400592892
0,0.002393118,45,0.129832045,1.0,0,9,8.229777750081887
0,0.727520878,44,0.406779661,0.0,0,8,8.80492526261806
0,0.688047993,46,1.963316214,2.0,0,6,7.217443431696533
0,0.182799802,55,0.458556397,1.0,0,17,9.290444616217844
0,0.778652668,28,0.308897034,3.0,0,3,8.006700845440367
0,0.087403599,24,9.0,0.0,0,3,8.594339400592892
0,0.496926409,33,0.715079145,0.0,1,8,8.188966863648876
0,0.364533439,63,0.241310348,2.0,1,24,10.12667110305036
0,0.023619149,47,0.680829793,0.0,0,6,8.294299608857235
0,0.810822311,54,0.422403999,2.0,0,7,8.38958706681109
1,0.9999999,61,0.07918733,1.0,0,3,8.740496729931813
1,0.9999999,33,0.0,2.0,0,0,7.518064181233078
0,0.046105544,75,0.142957746,0.0,0,4,7.951559331155252
0,0.3422421,46,0.292360136,0.0,0,7,8.514589805546123
0,0.952318172,28,0.343234323,1.0,0,12,8.546946149565585
0,0.191073227,65,0.186840717,0.0,0,13,8.933796043934858
0,0.0,39,0.174826014,2.0,0,10,9.0280988119824
1,0.583052397,46,0.410131082,1.0,1,8,8.412054873292933
0,0.449547017,66,0.91928934,0.0,0,8,8.27893600229198
0,0.9999999,28,0.219906423,0.0,1,1,7.762596048540069
0,0.063936064,21,0.000519211,0.0,0,1,7.563200592358071
1,0.964290816,47,0.331649331,1.0,5,3,8.121183242078828
0,0.02249429,73,0.277430642,1.0,0,9,8.294299608857235
0,0.053694631,31,0.251959686,0.0,1,8,8.740496729931813
0,0.017992044,70,13.0,0.0,0,4,8.594339400592892
0,0.517920991,55,0.847603441,0.0,0,9,7.80016307039296
0,0.214269638,32,0.078947368,0.0,0,8,7.857093864902493
0,0.157466691,64,0.16222814,0.0,1,19,9.511777409660299
0,0.581072412,61,0.302681523,2.0,0,10,9.70100410391822
0,0.014788196,41,0.469235384,1.0,0,21,9.61587214452889
0,0.217539123,53,0.067330572,0.0,0,10,9.336708670790989
0,0.737901417,51,0.264552945,3.0,0,13,10.53212287826962
0,0.9999999,35,0.027287697,0.0,0,1,8.35490952835879
0,0.549085348,31,365.0,0.0,0,4,8.594339400592892
0,0.900539964,29,0.097481254,0.0,0,5,8.556606193773073
1,0.450868765,51,0.182188015,1.0,1,11,10.214092379620332
0,0.018162599,62,0.062480475,0.0,0,25,8.071218539969863
0,0.588841116,54,0.451424307,2.0,1,12,8.99205997632796
0,0.01330462,59,0.213766972,0.0,0,10,9.15915233520675
0,0.09449685,58,0.182429353,0.0,0,3,9.079776001955066
0,0.0,31,0.387425495,0.0,0,12,8.556606193773073
0,0.0,45,0.0,0.0,0,4,8.209308411646937
0,0.948992145,74,0.679654967,0.0,0,12,8.120291313968561
0,0.000503339,34,0.234215886,2.0,1,12,8.594339400592892
0,0.146394677,44,0.407998384,3.0,0,10,8.507344855361422
0,0.025216985,51,0.496353692,3.0,0,13,9.079776001955066
0,0.241344832,40,0.048942217,5.0,0,5,9.15915233520675
0,0.01717445,52,0.49429324,2.0,0,5,8.136518252115291
